rid,date_of_service,location,planned_arrival_time,planned_departure_time,actual_arrival_time,actual_departure_time,late_canc_reason,late_canc_reason
202405067002776,06/05/2024,DIS,11:17,11:17,11:15,11:17,,
202405067002776,06/05/2024,SMK,11:28,11:29,11:28,11:29,,
202405067002776,06/05/2024,IPS,11:41,11:42,11:40,11:42,,
202405067002776,06/05/2024,MNG,11:50,11:51,11:51,11:52,,
202405067002776,06/05/2024,COL,12:00,12:01,11:59,12:00,,
202405067002776,06/05/2024,CHM,12:18,12:19,12:17,12:19,,
202405067002776,06/05/2024,SRA,12:43,,12:43,,,
202405067002776,06/05/2024,LST,12:51,,12:52,,,
202405067002778,06/05/2024,NRW,,10:30,,10:30,,
202405067002778,06/05/2024,DIS,10:46,10:47,10:46,10:47,,
202405067002778,06/05/2024,IPS,11:07,11:10,11:07,11:09,,
202405067002778,06/05/2024,MNG,11:18,11:19,11:18,11:19,,
202405067002778,06/05/2024,COL,11:28,11:30,11:27,11:29,,
202405067002778,06/05/2024,LST,12:15,,12:16,,,
202405067002780,06/05/2024,NRW,,10:00,,09:59,,
202405067002780,06/05/2024,DIS,10:16,10:17,10:16,10:17,,
202405067002780,06/05/2024,SMK,10:28,10:29,10:28,10:29,,
202405067002780,06/05/2024,IPS,10:40,10:41,10:39,10:42,,
202405067002780,06/05/2024,MNG,10:50,10:51,10:50,10:52,,
202405067002780,06/05/2024,COL,11:00,11:01,10:58,11:00,,
202405067002780,06/05/2024,CHM,11:18,11:19,11:17,11:19,,
202405067002780,06/05/2024,SRA,11:43,,11:43,,,
202405067002780,06/05/2024,LST,11:51,,11:52,,,
202405067002782,06/05/2024,NRW,,09:32,,09:32,,
202405067002782,06/05/2024,DIS,09:48,09:49,09:49,09:50,,
202405067002782,06/05/2024,IPS,10:09,10:10,10:11,10:12,,
202405067002782,06/05/2024,MNG,10:18,10:19,10:21,10:22,,
202405067002782,06/05/2024,COL,10:28,10:30,10:29,10:29,,
202405067002782,06/05/2024,LST,11:15,,11:16,,,
202405067002784,06/05/2024,NRW,,09:03,,09:02,,
202405067002784,06/05/2024,DIS,09:20,09:20,09:18,09:20,,
202405067002784,06/05/2024,SMK,09:31,09:32,09:30,09:31,,
202405067002784,06/05/2024,IPS,09:43,09:44,09:41,09:43,,
202405067002784,06/05/2024,MNG,09:53,09:54,09:52,09:54,,
202405067002784,06/05/2024,COL,10:02,10:03,10:00,10:02,,
202405067002784,06/05/2024,CHM,10:20,10:21,10:20,10:21,,
202405067002784,06/05/2024,SRA,10:45,,10:44,,,
202405067002784,06/05/2024,LST,10:53,,10:54,,,
202405067002786,06/05/2024,NRW,,08:30,,08:29,,
202405067002786,06/05/2024,DIS,08:46,08:47,08:45,08:47,,
202405067002786,06/05/2024,IPS,09:07,09:10,09:05,09:09,,
202405067002786,06/05/2024,MNG,09:18,09:19,09:18,09:19,,
202405067002786,06/05/2024,COL,09:28,09:30,09:27,09:29,,
202405067002786,06/05/2024,LST,10:15,,10:14,,,
202405067002788,06/05/2024,NRW,,08:03,,08:03,,
202405067002788,06/05/2024,DIS,08:20,08:20,08:19,08:20,,
202405067002788,06/05/2024,SMK,08:31,08:32,08:30,08:31,,
202405067002788,06/05/2024,IPS,08:43,08:44,08:41,08:43,,
202405067002788,06/05/2024,MNG,08:52,08:53,08:52,08:53,,
202405067002788,06/05/2024,COL,09:02,09:03,08:59,09:02,,
202405067002788,06/05/2024,CHM,09:20,09:21,09:18,09:20,,
202405067002788,06/05/2024,SRA,09:45,,09:43,,,
202405067002788,06/05/2024,LST,09:53,,09:52,,,
202405067002791,06/05/2024,NRW,,07:26,,07:26,,
202405067002791,06/05/2024,DIS,07:42,07:44,07:42,07:44,,
202405067002791,06/05/2024,SMK,07:55,07:56,07:54,07:55,,
202405067002791,06/05/2024,IPS,08:11,08:13,08:08,08:12,,
202405067002791,06/05/2024,MNG,08:21,08:22,08:21,08:22,,
202405067002791,06/05/2024,COL,08:31,08:32,08:29,08:31,,
202405067002791,06/05/2024,LST,09:18,,09:18,,,
202405067002793,06/05/2024,NRW,,07:05,,07:05,,
202405067002793,06/05/2024,DIS,07:21,07:22,07:20,07:21,,
202405067002793,06/05/2024,SMK,07:33,07:34,07:32,07:33,,
202405067002793,06/05/2024,IPS,07:47,07:48,07:43,07:47,,
202405067002793,06/05/2024,MNG,07:57,07:58,07:56,07:58,,
202405067002793,06/05/2024,COL,08:06,08:07,08:04,08:06,,
202405067002793,06/05/2024,CHM,08:24,08:25,08:23,08:24,,
202405067002793,06/05/2024,SRA,08:49,,08:46,,,
202405067002793,06/05/2024,LST,08:57,,08:57,,,
202405067002797,06/05/2024,NRW,,06:28,,06:28,,
202405067002797,06/05/2024,DIS,06:44,06:45,06:43,06:45,,
202405067002797,06/05/2024,SMK,06:56,06:57,06:55,06:56,,
202405067002797,06/05/2024,IPS,07:08,07:09,07:06,07:08,,
202405067002797,06/05/2024,MNG,07:18,07:19,07:17,07:19,,
202405067002797,06/05/2024,COL,07:27,07:30,07:25,07:29,,
202405067002797,06/05/2024,LST,08:15,,08:21,,,
202405067002799,06/05/2024,NRW,,06:04,,06:03,,
202405067002799,06/05/2024,DIS,06:20,06:21,06:19,06:21,,
202405067002799,06/05/2024,SMK,06:32,06:33,06:31,06:32,,
202405067002799,06/05/2024,IPS,06:44,06:45,06:52,06:52,,
202405067002799,06/05/2024,MNG,06:54,06:55,07:01,07:02,,
202405067002799,06/05/2024,COL,07:03,07:05,07:08,07:08,,
202405067002799,06/05/2024,CHM,07:22,07:23,07:28,07:29,,
202405067002799,06/05/2024,SRA,07:46,,07:57,,547,
202405067002799,06/05/2024,LST,07:55,,08:06,,547,
202405067002801,06/05/2024,NRW,,05:30,,05:29,,
202405067002801,06/05/2024,DIS,05:46,05:47,05:45,05:47,,
202405067002801,06/05/2024,SMK,05:58,05:59,05:58,05:58,,
202405067002801,06/05/2024,IPS,06:10,06:11,06:08,06:10,,
202405067002801,06/05/2024,MNG,06:19,06:20,06:19,06:20,,
202405067002801,06/05/2024,COL,06:29,06:30,06:26,06:28,,
202405067002801,06/05/2024,LST,07:14,,07:14,,,
202405067002803,06/05/2024,NRW,,05:05,,05:05,,
202405067002803,06/05/2024,DIS,05:21,05:22,05:21,05:22,,
202405067002803,06/05/2024,SMK,05:33,05:34,05:33,05:33,,
202405067002803,06/05/2024,IPS,05:45,05:46,05:44,05:45,,
202405067002803,06/05/2024,MNG,05:55,05:56,05:54,05:56,,
202405067002803,06/05/2024,COL,06:04,06:05,06:02,06:04,,
202405067002803,06/05/2024,CHM,06:22,06:23,06:21,06:22,,
202405067002803,06/05/2024,SRA,06:47,,06:45,,,
202405067002803,06/05/2024,LST,06:55,,06:53,,,
202405067055719,06/05/2024,NRW,,22:02,,22:02,,
202405067055719,06/05/2024,DIS,22:18,22:19,22:18,22:19,,
202405067055719,06/05/2024,SMK,22:30,22:31,22:30,22:30,,
202405067055719,06/05/2024,IPS,22:42,22:43,22:41,22:43,,
202405067055719,06/05/2024,MNG,22:52,22:53,22:52,22:53,,
202405067055719,06/05/2024,COL,23:01,23:03,23:00,23:02,,
202405067055719,06/05/2024,WTM,23:14,23:16,23:12,23:15,,
202405067055719,06/05/2024,CHM,23:25,23:26,23:24,23:25,,
202405067055719,06/05/2024,SNF,23:36,23:37,23:41,23:42,,
202405067055719,06/05/2024,SRA,23:53,,23:59,,547,
202405067055719,06/05/2024,LST,00:02,,00:06,,547,
202405077054492,07/05/2024,NRW,,19:00,,19:00,,
202405077054492,07/05/2024,DIS,19:16,19:17,19:16,19:17,,
202405077054492,07/05/2024,SMK,19:28,19:29,19:28,19:28,,
202405077054492,07/05/2024,IPS,19:40,19:42,19:39,19:42,,
202405077054492,07/05/2024,MNG,19:50,19:51,19:51,19:52,,
202405077054492,07/05/2024,COL,20:00,20:01,19:59,20:00,,
202405077054492,07/05/2024,CHM,20:18,20:20,20:17,20:20,,
202405077054492,07/05/2024,SRA,20:43,20:44,20:48,20:50,,
202405077054492,07/05/2024,LST,20:56,,20:58,,,
202405077054494,07/05/2024,NRW,,18:00,,17:59,,
202405077054494,07/05/2024,DIS,18:16,18:17,18:19,18:21,,
202405077054494,07/05/2024,SMK,18:28,18:29,18:31,18:31,,
202405077054494,07/05/2024,IPS,18:40,18:42,18:42,18:42,,
202405077054494,07/05/2024,MNG,18:50,18:51,18:51,18:51,,
202405077054494,07/05/2024,COL,19:00,19:01,18:58,19:00,,
202405077054494,07/05/2024,CHM,19:18,19:20,19:17,19:19,,
202405077054494,07/05/2024,SRA,19:43,19:44,19:42,19:44,,
202405077054494,07/05/2024,LST,19:56,,19:50,,,
202405077054496,07/05/2024,NRW,,17:00,,17:00,,
202405077054496,07/05/2024,DIS,17:16,17:17,17:16,17:17,,
202405077054496,07/05/2024,SMK,17:28,17:29,17:27,17:28,,
202405077054496,07/05/2024,IPS,17:40,17:42,17:38,17:41,,
202405077054496,07/05/2024,MNG,17:50,17:51,17:50,17:51,,
202405077054496,07/05/2024,COL,18:00,18:01,17:57,18:00,,
202405077054496,07/05/2024,CHM,18:18,18:20,18:17,18:19,,
202405077054496,07/05/2024,SRA,18:43,18:44,18:40,18:43,,
202405077054496,07/05/2024,LST,18:56,,18:49,,,
202405077054497,07/05/2024,NRW,,16:00,,16:00,,
202405077054497,07/05/2024,DIS,16:16,16:17,16:16,16:17,,
202405077054497,07/05/2024,SMK,16:28,16:29,16:28,16:28,,
202405077054497,07/05/2024,IPS,16:40,16:42,16:39,16:41,,
202405077054497,07/05/2024,MNG,16:50,16:51,16:50,16:51,,
202405077054497,07/05/2024,COL,17:00,17:01,16:58,17:00,,
202405077054497,07/05/2024,CHM,17:18,17:20,17:18,17:19,,
202405077054497,07/05/2024,SRA,17:43,17:44,17:42,17:44,,
202405077054497,07/05/2024,LST,17:56,,17:50,,,
202405077054499,07/05/2024,NRW,,15:00,,14:59,,
202405077054499,07/05/2024,DIS,15:16,15:17,15:15,15:18,,
202405077054499,07/05/2024,SMK,15:28,15:29,15:29,15:30,,
202405077054499,07/05/2024,IPS,15:40,15:42,15:40,15:42,,
202405077054499,07/05/2024,MNG,15:50,15:51,15:51,15:53,,
202405077054499,07/05/2024,COL,16:00,16:01,16:00,16:01,,
202405077054499,07/05/2024,CHM,16:18,16:20,16:18,16:20,,
202405077054499,07/05/2024,SRA,16:43,16:44,16:44,16:46,,
202405077054499,07/05/2024,LST,16:56,,16:52,,,
202405077054501,07/05/2024,NRW,,14:00,,14:00,,
202405077054501,07/05/2024,DIS,14:16,14:17,14:16,14:17,,
202405077054501,07/05/2024,SMK,14:28,14:29,14:28,14:29,,
202405077054501,07/05/2024,IPS,14:40,14:42,14:39,14:41,,
202405077054501,07/05/2024,MNG,14:50,14:51,14:51,14:51,,
202405077054501,07/05/2024,COL,15:00,15:01,14:59,15:00,,
202405077054501,07/05/2024,CHM,15:18,15:20,15:17,15:20,,
202405077054501,07/05/2024,SRA,15:43,15:44,15:42,15:44,,
202405077054501,07/05/2024,LST,15:56,,15:50,,,
202405077054503,07/05/2024,NRW,,13:00,,13:00,,
202405077054503,07/05/2024,DIS,13:16,13:17,13:16,13:17,,
202405077054503,07/05/2024,SMK,13:28,13:29,13:28,13:28,,
202405077054503,07/05/2024,IPS,13:40,13:42,13:39,13:41,,
202405077054503,07/05/2024,MNG,13:50,13:51,13:50,13:52,,
202405077054503,07/05/2024,COL,14:00,14:01,13:58,14:00,,
202405077054503,07/05/2024,CHM,14:18,14:20,14:17,14:19,,
202405077054503,07/05/2024,SRA,14:45,14:46,14:43,14:46,,
202405077054503,07/05/2024,LST,14:58,,14:52,,,
202405077054505,07/05/2024,NRW,,12:00,,12:00,,
202405077054505,07/05/2024,DIS,12:16,12:17,12:16,12:17,,
202405077054505,07/05/2024,SMK,12:28,12:29,12:27,12:28,,
202405077054505,07/05/2024,IPS,12:40,12:42,12:38,12:41,,
202405077054505,07/05/2024,MNG,12:50,12:51,12:50,12:51,,
202405077054505,07/05/2024,COL,13:00,13:01,12:58,13:00,,
202405077054505,07/05/2024,CHM,13:18,13:20,13:17,13:20,,
202405077054505,07/05/2024,SRA,13:43,13:44,13:42,13:44,,
202405077054505,07/05/2024,LST,13:56,,13:50,,,
202405077054507,07/05/2024,NRW,,11:00,,11:00,,
202405077054507,07/05/2024,DIS,11:16,11:17,11:16,11:17,,
202405077054507,07/05/2024,SMK,11:28,11:29,11:28,11:29,,
202405077054507,07/05/2024,IPS,11:40,11:42,11:39,11:41,,
202405077054507,07/05/2024,MNG,11:50,11:51,11:50,11:51,,
202405077054507,07/05/2024,COL,12:00,12:01,11:58,12:00,,
202405077054507,07/05/2024,CHM,12:18,12:20,12:18,12:20,,
202405077054507,07/05/2024,SRA,12:43,12:44,12:43,12:44,,
202405077054507,07/05/2024,LST,12:56,,12:51,,,
202405077054509,07/05/2024,NRW,,10:00,,10:00,,
202405077054509,07/05/2024,DIS,10:16,10:17,10:16,10:18,,
202405077054509,07/05/2024,SMK,10:28,10:29,10:29,10:30,,
202405077054509,07/05/2024,IPS,10:40,10:42,10:41,10:43,,
202405077054509,07/05/2024,MNG,10:50,10:51,10:52,10:54,,
202405077054509,07/05/2024,COL,11:00,11:01,11:01,11:02,,
202405077054509,07/05/2024,CHM,11:18,11:20,11:19,11:21,,
202405077054509,07/05/2024,SRA,11:43,11:44,11:45,11:47,,
202405077054509,07/05/2024,LST,11:56,,11:53,,,
202405077054511,07/05/2024,NRW,,09:00,,09:00,,
202405077054511,07/05/2024,DIS,09:16,09:17,09:16,09:17,,
202405077054511,07/05/2024,SMK,09:28,09:29,09:28,09:29,,
202405077054511,07/05/2024,IPS,09:40,09:42,09:40,09:42,,
202405077054511,07/05/2024,MNG,09:50,09:51,09:51,09:52,,
202405077054511,07/05/2024,COL,10:00,10:01,09:59,10:00,,
202405077054511,07/05/2024,CHM,10:18,10:20,10:18,10:20,,
202405077054511,07/05/2024,SRA,10:43,10:44,10:42,10:44,,
202405077054511,07/05/2024,LST,10:56,,10:50,,,
202405077054513,07/05/2024,NRW,,08:00,,08:00,,
202405077054513,07/05/2024,DIS,08:16,08:17,08:16,08:17,,
202405077054513,07/05/2024,SMK,08:28,08:29,08:28,08:29,,
202405077054513,07/05/2024,IPS,08:40,08:42,08:40,08:42,,
202405077054513,07/05/2024,MNG,08:50,08:51,08:50,08:52,,
202405077054513,07/05/2024,COL,09:00,09:01,08:59,09:01,,
202405077054513,07/05/2024,CHM,09:18,09:20,09:19,09:21,,
202405077054513,07/05/2024,SRA,09:43,09:44,09:44,09:46,,
202405077054513,07/05/2024,LST,09:56,,09:53,,,
202405087619257,08/05/2024,NRW,,07:05,,07:05,,
202405087619257,08/05/2024,DIS,07:21,07:22,07:21,07:22,,
202405087619257,08/05/2024,SMK,07:33,07:34,07:32,07:33,,
202405087619257,08/05/2024,IPS,07:47,07:48,07:44,07:47,,
202405087619257,08/05/2024,MNG,07:57,07:58,07:56,07:58,,
202405087619257,08/05/2024,COL,08:07,08:08,08:05,08:07,,
202405087619257,08/05/2024,SRA,08:49,,08:53,,,
202405087619257,08/05/2024,LST,09:00,,09:03,,,
202405087619262,08/05/2024,NRW,,07:26,,07:25,,
202405087619262,08/05/2024,DIS,07:42,07:44,07:42,07:44,,
202405087619262,08/05/2024,SMK,07:55,07:56,07:55,07:58,,
202405087619262,08/05/2024,IPS,08:11,08:13,08:09,08:15,,
202405087619262,08/05/2024,MNG,08:21,08:22,08:24,08:25,,
202405087619262,08/05/2024,COL,08:31,08:32,08:31,08:32,,
202405087619262,08/05/2024,SRA,09:15,,09:15,,,
202405087619262,08/05/2024,LST,09:25,,09:23,,,
202405087619266,08/05/2024,NRW,,08:03,,08:02,,
202405087619266,08/05/2024,DIS,08:20,08:20,08:19,08:21,,
202405087619266,08/05/2024,SMK,08:31,08:32,08:32,08:32,,
202405087619266,08/05/2024,IPS,08:43,08:44,08:42,08:44,,
202405087619266,08/05/2024,MNG,08:52,08:53,08:52,08:54,,
202405087619266,08/05/2024,COL,09:02,09:03,09:01,09:02,,
202405087619266,08/05/2024,CHM,09:20,09:21,09:19,09:21,,
202405087619266,08/05/2024,SRA,09:49,,09:49,,,
202405087619266,08/05/2024,LST,10:00,,09:57,,,
202405087619269,08/05/2024,NRW,,08:30,,08:30,,
202405087619269,08/05/2024,DIS,08:46,08:47,08:45,08:47,,
202405087619269,08/05/2024,IPS,09:09,09:10,09:05,09:09,,
202405087619269,08/05/2024,MNG,09:19,09:20,09:18,09:20,,
202405087619269,08/05/2024,COL,09:30,09:31,09:27,09:30,,
202405087619269,08/05/2024,LST,10:20,,10:23,,,
202405087619273,08/05/2024,NRW,,09:03,,09:02,,
202405087619273,08/05/2024,DIS,09:20,09:20,09:19,09:20,,
202405087619273,08/05/2024,SMK,09:31,09:32,09:31,09:31,,
202405087619273,08/05/2024,IPS,09:43,09:44,09:41,09:43,,
202405087619273,08/05/2024,MNG,09:53,09:54,09:52,09:54,,
202405087619273,08/05/2024,COL,10:02,10:03,10:00,10:02,,
202405087619273,08/05/2024,CHM,10:20,10:21,10:20,10:21,,
202405087619273,08/05/2024,SRA,10:46,,10:48,,,
202405087619273,08/05/2024,LST,10:55,,10:57,,,
202405087619280,08/05/2024,NRW,,10:00,,09:59,,
202405087619280,08/05/2024,DIS,10:16,10:17,10:15,10:17,,
202405087619280,08/05/2024,SMK,10:28,10:29,10:27,10:28,,
202405087619280,08/05/2024,IPS,10:40,10:41,10:39,10:42,,
202405087619280,08/05/2024,MNG,10:50,10:51,10:51,10:52,,
202405087619280,08/05/2024,COL,11:00,11:01,10:59,11:00,,
202405087619280,08/05/2024,CHM,11:18,11:18,11:17,11:18,,
202405087619280,08/05/2024,SRA,11:43,,11:46,,,
202405087619280,08/05/2024,LST,11:51,,11:54,,,
202405087619283,08/05/2024,NRW,,10:30,,10:30,,
202405087619283,08/05/2024,DIS,10:46,10:47,10:46,10:47,,
202405087619283,08/05/2024,IPS,11:07,11:10,11:07,11:09,,
202405087619283,08/05/2024,MNG,11:18,11:19,11:18,11:19,,
202405087619283,08/05/2024,COL,11:28,11:30,11:26,11:29,,
202405087619283,08/05/2024,LST,12:15,,12:24,,894,
202405087619287,08/05/2024,NRW,,11:00,,11:00,,
202405087619287,08/05/2024,DIS,11:17,11:17,11:15,11:17,,
202405087619287,08/05/2024,SMK,11:28,11:29,11:27,11:28,,
202405087619287,08/05/2024,IPS,11:41,11:42,11:39,11:42,,
202405087619287,08/05/2024,MNG,11:50,11:51,11:51,11:52,,
202405087619287,08/05/2024,COL,12:00,12:01,11:58,12:00,,
202405087619287,08/05/2024,CHM,12:18,12:18,12:17,12:18,,
202405087619287,08/05/2024,SRA,12:43,,12:44,,,
202405087619287,08/05/2024,LST,12:51,,12:52,,,
202405087619294,08/05/2024,NRW,,12:00,,12:00,,
202405087619294,08/05/2024,DIS,12:16,12:17,12:16,12:23,574,
202405087619294,08/05/2024,SMK,12:28,12:29,12:34,12:34,574,
202405087619294,08/05/2024,IPS,12:41,12:42,12:44,12:45,574,
202405087619294,08/05/2024,MNG,12:50,12:51,12:54,12:55,574,
202405087619294,08/05/2024,COL,13:00,13:01,13:01,13:01,574,
202405087619294,08/05/2024,CHM,13:18,13:19,13:25,13:26,574,
202405087619294,08/05/2024,SRA,13:43,,14:10,,574,
202405087619294,08/05/2024,LST,13:52,,14:18,,894,
202405087619297,08/05/2024,NRW,,12:32,,12:32,,
202405087619297,08/05/2024,DIS,12:48,12:49,12:48,12:50,,
202405087619297,08/05/2024,IPS,13:09,13:10,13:12,13:13,,
202405087619297,08/05/2024,MNG,13:18,13:19,13:22,13:24,,
202405087619297,08/05/2024,COL,13:29,13:30,13:31,13:31,,
202405087619297,08/05/2024,LST,14:16,,14:32,,894,
202405087619301,08/05/2024,NRW,,13:00,,13:00,,
202405087619301,08/05/2024,DIS,13:16,13:17,13:16,13:17,,
202405087619301,08/05/2024,SMK,13:28,13:29,13:28,13:28,,
202405087619301,08/05/2024,IPS,13:40,13:41,13:39,13:40,,
202405087619301,08/05/2024,MNG,13:49,13:50,13:49,13:50,,
202405087619301,08/05/2024,COL,14:00,14:01,13:57,14:00,,
202405087619301,08/05/2024,CHM,14:18,14:19,14:18,14:19,,
202405087619301,08/05/2024,SRA,14:44,,14:44,,,
202405087619301,08/05/2024,LST,14:52,,14:52,,,
202405087619309,08/05/2024,NRW,,14:01,,14:01,,
202405087619309,08/05/2024,DIS,14:17,14:18,14:17,14:18,,
202405087619309,08/05/2024,SMK,14:29,14:30,14:28,14:29,,
202405087619309,08/05/2024,IPS,14:41,14:42,14:39,14:41,,
202405087619309,08/05/2024,MNG,14:50,14:51,14:51,14:51,,
202405087619309,08/05/2024,COL,15:01,15:02,14:58,15:01,,
202405087619309,08/05/2024,CHM,15:19,15:19,15:18,15:19,,
202405087619309,08/05/2024,SRA,15:43,,15:48,,,
202405087619309,08/05/2024,LST,15:52,,15:56,,,
202405087619312,08/05/2024,NRW,,14:30,,14:29,,
202405087619312,08/05/2024,DIS,14:46,14:47,14:45,14:47,,
202405087619312,08/05/2024,IPS,15:07,15:09,15:05,15:08,,
202405087619312,08/05/2024,MNG,15:17,15:19,15:18,15:19,,
202405087619312,08/05/2024,COL,15:28,15:30,15:26,15:29,,
202405087619312,08/05/2024,LST,16:15,,16:16,,,
202405087619315,08/05/2024,NRW,,15:00,,15:00,,
202405087619315,08/05/2024,DIS,15:16,15:17,15:15,15:17,,
202405087619315,08/05/2024,SMK,15:28,15:29,15:27,15:28,,
202405087619315,08/05/2024,IPS,15:41,15:43,15:38,15:42,,
202405087619315,08/05/2024,MNG,15:52,15:53,15:51,15:53,,
202405087619315,08/05/2024,COL,16:02,16:03,15:59,16:02,,
202405087619315,08/05/2024,CHM,16:20,16:21,16:19,16:22,,
202405087619315,08/05/2024,SRA,16:45,,16:46,,,
202405087619315,08/05/2024,LST,16:58,,16:56,,,
202405087619318,08/05/2024,NRW,,15:30,,15:30,,
202405087619318,08/05/2024,DIS,15:47,15:48,15:46,15:48,,
202405087619318,08/05/2024,IPS,16:09,16:10,16:08,16:10,,
202405087619318,08/05/2024,MNG,16:18,16:19,16:18,16:19,,
202405087619318,08/05/2024,COL,16:28,16:29,16:28,16:28,,
202405087619318,08/05/2024,LST,17:16,,17:16,,,
202405087619321,08/05/2024,NRW,,16:00,,16:00,,
202405087619321,08/05/2024,DIS,16:16,16:17,16:16,16:17,,
202405087619321,08/05/2024,SMK,16:28,16:29,16:28,16:29,,
202405087619321,08/05/2024,IPS,16:40,16:42,16:39,16:41,,
202405087619321,08/05/2024,MNG,16:51,16:52,16:50,16:52,,
202405087619321,08/05/2024,COL,17:02,17:04,16:59,17:03,,
202405087619321,08/05/2024,CHM,17:21,17:21,17:21,17:22,,
202405087619321,08/05/2024,SRA,17:47,,17:47,,,
202405087619321,08/05/2024,LST,17:57,,17:55,,,
202405087619328,08/05/2024,NRW,,17:03,,17:03,,
202405087619328,08/05/2024,DIS,17:19,17:20,17:19,17:20,,
202405087619328,08/05/2024,SMK,17:31,17:33,17:31,17:32,,
202405087619328,08/05/2024,IPS,17:45,17:47,17:43,17:46,,
202405087619328,08/05/2024,MNG,17:55,17:56,17:55,17:56,,
202405087619328,08/05/2024,COL,18:05,18:06,18:03,18:05,,
202405087619328,08/05/2024,CHM,18:23,18:23,18:22,18:23,,
202405087619328,08/05/2024,SRA,18:49,,18:49,,,
202405087619328,08/05/2024,LST,18:58,,19:00,,,
202405087619331,08/05/2024,NRW,,17:30,,17:30,,
202405087619331,08/05/2024,DIS,17:46,17:47,17:46,17:47,,
202405087619331,08/05/2024,SMK,17:58,17:59,17:58,17:59,,
202405087619331,08/05/2024,IPS,18:10,18:11,18:09,18:11,,
202405087619331,08/05/2024,MNG,18:20,18:20,18:19,18:20,,
202405087619331,08/05/2024,COL,18:29,18:30,18:28,18:29,,
202405087619331,08/05/2024,LST,19:16,,19:17,,,
202405087619333,08/05/2024,NRW,,18:00,,17:59,,
202405087619333,08/05/2024,DIS,18:16,18:17,18:15,18:17,,
202405087619333,08/05/2024,SMK,18:28,18:29,18:27,18:28,,
202405087619333,08/05/2024,IPS,18:40,18:42,18:38,18:41,,
202405087619333,08/05/2024,MNG,18:50,18:53,18:50,18:53,,
202405087619333,08/05/2024,COL,19:01,19:03,18:59,19:02,,
202405087619333,08/05/2024,CHM,19:20,19:21,19:19,19:20,,
202405087619333,08/05/2024,SRA,19:44,,19:46,,,
202405087619333,08/05/2024,LST,19:53,,19:54,,,
202405087619336,08/05/2024,NRW,,18:32,,18:32,,
202405087619336,08/05/2024,DIS,18:48,18:49,18:47,18:49,,
202405087619336,08/05/2024,IPS,19:09,19:10,19:07,19:09,,
202405087619336,08/05/2024,MNG,19:19,19:20,19:18,19:20,,
202405087619336,08/05/2024,COL,19:29,19:30,19:27,19:29,,
202405087619336,08/05/2024,LST,20:20,,20:26,,,
202405087619340,08/05/2024,NRW,,19:00,,18:59,,
202405087619340,08/05/2024,DIS,19:16,19:17,19:15,19:28,574,
202405087619340,08/05/2024,SMK,19:28,19:29,19:38,19:48,574,
202405087619340,08/05/2024,IPS,19:40,19:42,20:00,20:03,574,
202405087619340,08/05/2024,MNG,19:51,19:53,20:12,20:13,574,
202405087619340,08/05/2024,COL,20:01,20:02,20:19,20:19,574,
202405087619340,08/05/2024,CHM,20:20,20:20,20:40,20:39,574,
202405087619340,08/05/2024,SRA,20:44,,21:18,,574,
202405087619340,08/05/2024,LST,20:54,,21:26,,574,
202405087619343,08/05/2024,NRW,,19:32,,19:32,,
202405087619343,08/05/2024,DIS,19:48,19:49,19:47,19:49,,
202405087619343,08/05/2024,IPS,20:09,20:10,20:07,20:10,,
202405087619343,08/05/2024,MNG,20:19,20:20,20:18,20:20,,
202405087619343,08/05/2024,COL,20:28,20:30,20:26,20:29,,
202405087619343,08/05/2024,LST,21:19,,21:30,,573,
202405087619345,08/05/2024,NRW,,20:00,,19:59,,
202405087619345,08/05/2024,DIS,20:16,20:17,20:15,20:17,,
202405087619345,08/05/2024,SMK,20:28,20:29,20:27,20:28,,
202405087619345,08/05/2024,IPS,20:41,20:45,20:39,20:44,,
202405087619345,08/05/2024,MNG,20:53,20:54,20:53,20:54,,
202405087619345,08/05/2024,COL,21:02,21:03,21:00,21:02,,
202405087619345,08/05/2024,CHM,21:20,21:21,21:19,21:21,,
202405087619345,08/05/2024,SRA,21:47,,21:49,,,
202405087619345,08/05/2024,LST,21:55,,21:57,,,
202405087619348,08/05/2024,NRW,,20:32,,20:32,,
202405087619348,08/05/2024,DIS,20:48,20:49,20:48,20:50,,
202405087619348,08/05/2024,IPS,21:09,21:10,21:09,21:10,,
202405087619348,08/05/2024,MNG,21:19,21:20,21:19,21:20,,
202405087619348,08/05/2024,COL,21:28,21:30,21:28,21:29,,
202405087619348,08/05/2024,LST,22:18,,22:18,,,
202405087619349,08/05/2024,NRW,,21:02,,21:01,,
